,TF,Target
591,835,647
592,835,759
593,835,538
594,835,167
595,835,199
596,835,1057
597,835,736
598,835,995
599,835,191
600,835,87
601,835,596
602,835,509
603,835,566
604,835,1096
605,835,80
606,835,118
607,835,13
608,835,85
609,835,875
610,835,193
611,835,922
612,835,73
613,835,64
614,835,744
615,835,729
616,835,491
617,835,612
618,835,945
619,835,1053
620,835,1075
621,835,19
622,835,288
623,835,355
624,835,297
625,835,697
626,835,1089
627,835,252
628,835,250
629,835,352
630,835,913
631,835,365
632,835,5
633,835,160
634,835,585
635,835,270
636,835,533
637,835,1115
638,835,69
639,835,642
640,835,389
641,835,268
642,835,59
643,835,636
644,835,165
645,835,105
646,835,1027
647,835,51
648,835,1108
649,835,429
650,835,974
651,835,512
652,835,609
653,835,417
654,835,916
655,835,806
656,835,586
657,835,588
658,835,236
659,835,526
660,835,787
661,835,732
662,835,713
663,835,984
664,835,503
665,835,315
666,835,29
667,835,914
668,835,860
669,835,157
670,835,745
671,835,487
672,835,814
673,835,495
674,835,956
675,835,77
676,835,329
677,835,702
678,835,1013
679,835,276
680,835,682
681,835,220
682,835,375
683,835,50
684,835,1080
685,835,293
686,835,607
687,835,125
688,835,95
689,835,441
690,835,625
691,835,304
692,835,1060
693,835,918
694,835,497
695,835,499
696,835,1085
697,835,523
698,835,22
699,835,735
700,835,60
701,835,8
702,835,372
703,835,741
704,835,603
705,835,815
706,835,688
707,835,624
708,835,796
709,835,525
710,835,850
711,835,317
712,835,969
713,835,535
714,835,153
715,835,445
716,835,442
717,835,132
718,835,684
719,835,959
720,835,163
721,835,825
722,835,952
723,835,94
724,835,1031
725,835,474
726,835,21
727,835,231
728,835,128
729,835,802
730,835,316
731,835,44
732,835,663
733,835,883
734,835,277
735,835,1048
736,835,307
737,835,248
738,835,515
739,835,66
740,835,240
741,835,867
742,835,1010
743,835,488
744,835,774
745,835,870
746,835,461
747,835,863
748,835,265
749,835,591
750,835,640
751,835,410
752,835,840
753,835,985
754,835,656
755,835,549
756,835,857
757,835,836
758,835,800
759,835,817
760,835,942
761,835,627
762,835,1068
763,835,102
764,835,0
765,835,785
766,835,895
767,835,1088
768,835,563
769,835,811
770,835,96
771,835,3
772,835,874
773,835,359
774,835,593
775,835,706
776,835,274
777,835,454
778,835,111
779,835,674
780,835,479
781,835,657
782,835,1078
783,835,498
784,835,992
785,835,629
786,835,828
787,835,842
788,835,1041
789,835,687
790,835,347
791,835,116
792,835,325
793,835,354
794,835,97
795,835,543
796,835,968
797,835,342
798,835,1059
799,835,709
800,835,235
801,835,511
802,835,584
803,835,446
804,835,434
805,835,232
806,835,751
807,835,829
808,835,561
809,835,892
810,835,1046
811,835,464
812,835,1019
813,835,668
814,835,1063
815,835,772
816,835,170
817,835,197
818,835,1116
819,835,339
820,835,826
821,835,680
822,835,731
823,835,1004
824,835,1052
825,835,226
826,835,55
827,835,290
828,835,258
829,835,101
830,835,32
831,835,369
832,835,666
833,835,963
834,835,571
835,835,357
836,835,981
837,835,786
838,835,958
839,835,631
840,835,537
841,835,540
842,835,1047
843,835,390
844,835,615
845,835,115
846,835,743
847,835,858
848,835,1038
849,835,844
850,835,159
851,835,971
852,835,309
853,835,41
854,835,346
855,835,89
856,835,1026
857,835,853
858,835,198
859,835,517
860,835,891
861,835,809
862,835,659
863,835,967
864,835,587
865,835,388
866,835,314
867,835,30
868,835,730
869,835,1112
870,835,886
871,835,827
872,835,762
873,835,819
874,835,939
875,835,427
876,835,725
877,835,855
878,835,654
879,835,404
880,835,230
881,835,919
882,835,1069
883,835,1058
884,835,100
885,835,267
886,835,871
887,835,532
888,835,1032
889,835,35
890,835,74
891,835,966
892,835,767
893,835,810
894,835,784
895,835,763
896,835,824
897,835,1017
898,835,336
899,835,660
900,835,140
901,835,560
902,835,909
903,835,754
904,835,152
905,835,328
906,835,813
907,835,472
908,835,778
909,835,622
910,835,299
911,835,412
912,835,67
913,835,408
914,835,98
915,835,924
916,835,287
917,835,249
918,835,117
919,835,699
920,835,1104
921,835,637
922,835,169
923,835,667
924,835,129
925,835,173
926,835,703
927,835,171
928,835,903
929,835,933
930,835,58
931,835,174
932,835,505
933,835,205
934,835,104
935,835,606
936,835,437
937,835,45
938,835,425
939,835,143
940,835,1054
941,835,1040
942,835,481
943,835,935
944,835,426
945,326,817
946,326,50
947,326,491
948,326,22
949,326,1092
950,326,566
951,326,815
952,326,63
953,326,615
954,326,942
955,326,228
956,326,503
957,326,259
958,326,535
959,326,248
960,326,307
961,326,785
962,326,546
963,326,157
964,326,270
965,326,674
966,326,24
967,326,709
968,326,520
969,326,603
970,326,66
971,326,88
972,326,188
973,326,757
974,326,1063
975,326,49
976,326,497
977,326,129
978,326,167
979,326,666
980,326,149
981,326,860
982,326,836
983,326,1001
984,326,731
985,326,916
986,326,64
987,326,551
988,326,539
989,326,142
990,326,134
991,326,441
992,326,336
993,326,47
994,326,893
995,326,181
996,326,934
997,326,592
998,326,341
999,326,1111
1000,326,330
1001,326,1019
1002,326,493
1003,326,60
1004,326,999
1005,326,787
1006,326,802
1007,326,819
1008,326,832
1009,326,1008
1010,326,1059
1011,326,221
1012,326,290
1013,326,611
1014,326,510
1015,326,272
1016,326,316
1017,326,774
1018,326,837
1019,326,766
1020,326,1053
1021,326,0
1022,326,1087
1023,326,1010
1024,326,792
1025,326,325
1026,326,8
1027,326,914
1028,326,72
1029,326,44
1030,326,1050
1031,326,875
1032,326,1110
1033,326,243
1034,326,552
1035,326,688
1036,326,537
1037,326,355
1038,326,1021
1039,326,359
1040,326,577
1041,326,1104
1042,326,347
1043,326,978
1044,326,957
1045,326,970
1046,326,950
1047,326,378
1048,326,905
1049,326,642
1050,326,55
1051,326,111
1052,326,533
1053,326,936
1054,326,412
1055,326,1017
1056,326,811
1057,326,67
1058,326,799
1059,326,1027
1060,326,132
1061,326,505
1062,326,464
1063,326,274
1064,326,204
1065,326,474
1066,326,702
1067,326,189
1068,326,591
1069,326,306
1070,326,653
1071,326,413
1072,326,25
1073,326,921
1074,326,886
1075,326,462
1076,326,786
1077,326,40
1078,326,635
1079,326,172
1080,326,29
1081,326,939
1082,326,57
1083,326,1046
1084,326,680
1085,326,130
1086,326,276
1087,326,612
1088,326,874
1089,326,560
1090,326,840
1091,326,858
1092,326,479
1093,326,128
1094,326,1007
1095,326,891
1096,326,1029
1097,326,94
1098,326,283
1099,326,1070
1100,326,488
1101,326,661
1102,326,1085
1103,326,681
1104,326,588
1105,326,1062
1106,326,867
1107,326,59
1108,326,1089
1109,326,346
1110,326,684
1111,326,809
1112,326,554
1113,326,974
1114,326,225
1115,326,292
1116,326,1077
1117,326,152
1118,326,20
1119,326,268
1120,326,380
1121,326,187
1122,326,424
1123,326,173
1124,326,805
1125,326,1096
1126,326,294
1127,326,574
1128,326,402
1129,326,277
1130,326,779
1131,326,15
1132,326,751
1133,326,287
1134,326,210
1135,326,608
1136,326,1040
1137,326,494
1138,326,946
1139,326,1047
1140,326,563
1141,326,671
1142,326,752
1143,326,821
1144,326,41
1145,326,532
1146,326,631
1147,326,630
1148,326,148
1149,326,727
1150,326,284
1151,326,1
1152,326,159
1153,326,382
1154,326,827
1155,326,28
1156,326,32
1157,326,743
1158,326,1088
1159,326,308
1160,326,812
1161,326,405
1162,326,531
1163,326,737
1164,326,429
1165,326,607
1166,326,965
1167,326,31
1168,326,475
1169,326,570
1170,326,610
1171,326,922
1172,326,648
1173,326,986
1174,326,511
1175,326,436
1176,326,298
1177,326,443
1178,326,1041
1179,326,924
1180,326,820
1181,326,313
1182,326,668
1183,326,180
1184,326,652
1185,326,720
1186,326,741
1187,326,746
1188,326,961
1189,326,996
1190,326,207
1191,326,266
1192,326,1069
1193,326,638
1194,326,918
1195,326,411
1196,326,849
1197,326,605
1198,326,30
1199,326,5
1200,326,822
1201,326,426
1202,326,85
1203,326,781
1204,326,481
1205,326,160
1206,326,165
1207,326,45
1208,326,657
1209,326,880
1210,326,745
1211,326,223
1212,326,127
1213,326,732
1214,326,598
1215,326,446
1216,326,1013
1217,326,810
1218,326,1045
1219,326,945
1220,326,851
1221,326,647
1222,326,99
1223,326,1106
1224,326,976
1225,326,293
1226,326,995
1227,326,385
1228,326,640
1229,326,587
1230,326,759
1231,326,469
1232,326,733
1233,326,465
1234,326,826
1235,326,713
1236,326,115
1237,326,853
1238,326,525
1239,326,523
1240,326,61
1241,326,1115
1242,326,96
1243,326,859
1244,326,310
1245,326,852
1246,326,850
1247,326,116
1248,326,729
1249,326,78
1250,326,609
1251,326,897
1252,842,59
1253,842,908
1254,842,444
1255,842,544
1256,842,486
1257,842,513
1258,842,877
1259,842,263
1260,80,352
1261,80,238
1262,80,95
1263,80,187
1264,80,734
1265,80,3
1266,80,659
1267,80,92
1268,80,489
1269,80,862
1270,80,1066
1271,80,801
1272,80,697
1273,80,947
1274,80,192
1275,80,601
1276,80,622
1277,80,829
1278,80,119
1279,80,888
1280,80,1082
1281,80,752
1282,80,83
1283,80,261
1284,80,1042
1285,80,42
1286,80,369
1287,80,646
1288,80,490
1289,80,339
1290,80,250
1291,80,864
1292,80,1039
1293,80,755
1294,80,726
1295,80,302
1296,80,762
1297,80,543
1298,80,53
1299,80,822
1300,80,793
1301,80,849
1302,80,708
1303,80,719
1304,80,574
1305,80,183
1306,80,171
1307,80,1011
1308,80,237
1309,80,271
1310,80,865
1311,80,1016
1312,80,729
1313,80,1078
1314,80,590
1315,80,9
1316,80,71
1317,80,663
1318,80,6
1319,80,878
1320,80,1067
1321,80,703
1322,80,420
1323,80,634
1324,80,545
1325,80,920
1326,80,175
1327,80,509
1328,80,1002
1329,80,284
1330,80,23
1331,80,193
1332,80,295
1333,80,236
1334,80,990
1335,80,78
1336,80,667
1337,80,652
1338,80,609
1339,80,70
1340,80,121
1341,80,307
1342,80,191
1343,80,1013
1344,80,936
1345,80,63
1346,80,713
1347,80,1083
1348,80,605
1349,80,818
1350,80,908
1351,80,15
1352,80,996
1353,80,447
1354,80,34
1355,80,670
1356,80,1033
1357,80,950
1358,80,375
1359,80,281
1360,80,249
1361,80,409
1362,80,1064
1363,80,491
1364,80,371
1365,80,559
1366,80,156
1367,80,82
1368,80,1003
1369,80,494
1370,80,96
1371,80,536
1372,80,215
1373,80,1079
1374,80,777
1375,80,168
1376,80,246
1377,80,478
1378,80,771
1379,80,85
1380,80,114
1381,80,848
1382,80,544
1383,80,81
1384,80,812
1385,80,1097
1386,80,239
1387,80,691
1388,80,577
1389,80,69
1390,80,40
1391,80,557
1392,80,84
1393,80,737
1394,80,1057
1395,80,423
1396,80,883
1397,80,980
1398,80,208
1399,80,411
1400,80,816
1401,80,930
1402,80,262
1403,80,346
1404,80,383
1405,80,550
1406,80,266
1407,80,440
1408,80,473
1409,80,706
1410,80,476
1411,80,538
1412,80,668
1413,80,740
1414,80,259
1415,80,480
1416,80,836
1417,80,299
1418,80,593
1419,80,897
1420,80,136
1421,80,832
1422,80,477
1423,80,800
1424,80,932
1425,80,799
1426,80,880
1427,80,779
1428,80,283
1429,80,507
1430,80,462
1431,80,1021
1432,80,540
1433,80,983
1434,80,1010
1435,80,1019
1436,80,909
1437,80,733
1438,80,504
1439,80,252
1440,80,986
1441,80,317
1442,80,644
1443,80,677
1444,80,853
1445,80,51
1446,80,210
1447,80,212
1448,80,1111
1449,80,978
1450,80,886
1451,80,438
1452,80,570
1453,80,45
1454,80,180
1455,80,934
1456,80,1029
1457,80,635
1458,80,178
1459,80,316
1460,80,1
1461,80,428
1462,80,608
1463,80,65
1464,80,548
1465,80,173
1466,80,402
1467,80,999
1468,80,483
1469,80,876
1470,1041,187
1471,1041,752
1472,1041,418
1473,1041,540
1474,489,3
1475,489,1112
1476,489,140
1477,489,968
1478,489,71
1479,489,888
1480,489,271
1481,489,92
1482,489,176
1483,489,420
1484,489,171
1485,489,104
1486,489,545
1487,489,474
1488,489,933
1489,489,822
1490,489,361
1491,489,607
1492,489,516
1493,489,973
1494,489,936
1495,489,637
1496,489,106
1497,489,1032
1498,489,1026
1499,489,284
1500,489,158
1501,489,1065
1502,489,22
1503,489,411
1504,489,87
1505,489,1076
1506,489,634
1507,489,729
1508,489,864
1509,489,298
1510,489,125
1511,489,737
1512,489,646
1513,489,514
1514,489,302
1515,489,496
1516,489,1022
1517,489,976
1518,489,315
1519,489,916
1520,489,858
1521,489,1001
1522,489,247
1523,489,441
1524,489,668
1525,489,96
1526,489,652
1527,489,465
1528,489,857
1529,489,437
1530,489,342
1531,489,1107
1532,489,623
1533,489,760
1534,489,506
1535,489,191
1536,489,303
1537,489,352
1538,489,1066
1539,489,513
1540,489,800
1541,489,920
1542,489,392
1543,489,273
1544,489,588
1545,489,447
1546,489,891
1547,489,645
1548,489,897
1549,489,945
1550,489,467
1551,489,1046
1552,489,681
1553,489,854
1554,489,212
1555,489,734
1556,489,574
1557,489,250
1558,489,1086
1559,489,829
1560,489,965
1561,489,671
1562,489,123
1563,489,243
1564,489,177
1565,489,1017
1566,489,1109
1567,489,208
1568,489,727
1569,489,996
1570,489,380
1571,489,296
1572,489,549
1573,489,638
1574,489,738
1575,489,840
1576,489,741
1577,489,307
1578,489,827
1579,489,759
1580,489,309
1581,489,658
1582,489,27
1583,489,1082
1584,489,511
1585,489,187
1586,489,577
1587,489,1010
1588,489,762
1589,489,72
1590,489,413
1591,489,349
1592,489,445
1593,489,304
1594,489,745
1595,489,853
1596,489,462
1597,489,551
1598,489,310
1599,489,1057
1600,489,372
1601,489,1002
1602,489,292
1603,489,896
1604,489,82
1605,489,152
1606,489,473
1607,489,63
1608,489,405
1609,489,453
1610,489,1059
1611,489,432
1612,489,1037
1613,489,21
1614,489,81
1615,489,119
1616,489,452
1617,489,476
1618,489,774
1619,489,1104
1620,489,481
1621,489,698
1622,489,622
1623,489,213
1624,489,1063
1625,489,259
1626,489,508
1627,489,389
1628,489,230
1629,489,475
1630,489,483
1631,489,1028
1632,489,129
1633,489,923
1634,489,832
1635,489,677
1636,489,221
1637,489,573
1638,489,934
1639,489,849
1640,489,525
1641,489,358
1642,489,763
1643,489,777
1644,489,160
1645,489,629
1646,489,818
1647,489,51
1648,489,1090
1649,489,461
1650,489,1039
1651,489,1015
1652,489,53
1653,489,270
1654,489,756
1655,489,434
1656,489,382
1657,489,733
1658,489,451
1659,489,998
1660,489,930
1661,489,810
1662,489,792
1663,489,887
1664,489,265
1665,489,464
1666,489,327
1667,489,776
1668,489,739
1669,489,36
1670,489,299
1671,489,254
1672,489,135
1673,489,1016
1674,489,1108
1675,489,486
1676,489,346
1677,489,236
1678,489,131
1679,489,306
1680,489,863
1681,489,1119
1682,489,757
1683,489,235
1684,489,374
1685,489,947
1686,489,423
1687,489,798
1688,489,1034
1689,489,941
1690,489,1075
1691,489,41
1692,489,419
1693,489,261
1694,489,277
1695,489,1013
1696,489,957
1697,489,165
1698,489,601
1699,489,65
1700,489,255
1701,489,1020
1702,489,416
1703,489,946
1704,489,347
1705,489,1024
1706,489,126
1707,489,281
1708,489,967
1709,489,386
1710,489,285
1711,489,962
1712,489,761
1713,489,340
1714,489,608
1715,489,128
1716,489,4
1717,489,1044
1718,489,778
1719,489,1055
1720,489,83
1721,489,286
1722,489,991
1723,489,75
1724,489,34
1725,489,523
1726,489,779
1727,489,78
1728,489,0
1729,489,1041
1730,489,1033
1731,489,626
1732,489,783
1733,489,534
1734,489,581
1735,489,1089
1736,489,999
1737,489,1073
1738,489,824
1739,489,510
1740,489,317
1741,489,99
1742,489,11
1743,489,507
1744,489,912
1745,489,723
1746,489,635
1747,489,329
1748,489,237
1749,489,77
1750,489,442
1751,489,168
1752,489,1078
1753,489,224
1754,489,520
1755,489,959
1756,489,512
1757,489,189
1758,489,866
1759,489,975
1760,489,226
1761,489,1042
1762,489,460
1763,489,533
1764,489,749
1765,489,814
1766,489,624
1767,489,1118
1768,489,110
1769,489,316
1770,489,439
1771,489,816
1772,489,112
1773,489,480
1774,489,811
1775,489,363
1776,489,617
1777,489,982
1778,489,878
1779,489,15
1780,489,488
1781,489,820
1782,489,1097
1783,489,926
1784,489,231
1785,489,130
1786,489,726
1787,489,981
1788,489,900
1789,489,951
1790,489,484
1791,489,249
1792,489,913
1793,489,26
1794,489,910
1795,489,9
1796,489,871
1797,489,675
1798,489,656
1799,489,892
1800,489,1111
1801,489,174
1802,489,1117
1803,489,593
1804,489,597
1805,489,557
1806,489,260
1807,489,73
1808,489,784
1809,489,684
1810,489,354
1811,489,986
1812,489,275
1813,489,1070
1814,489,124
1815,489,192
1816,489,752
1817,489,689
1818,489,994
1819,489,263
1820,489,383
1821,489,753
1822,489,877
1823,489,537
1824,489,210
1825,489,719
1826,489,1021
1827,489,893
1828,489,837
1829,489,31
1830,489,925
1831,489,369
1832,489,74
1833,489,663
1834,489,724
1835,489,1074
1836,489,262
1837,489,290
1838,489,828
1839,489,390
1840,489,674
1841,489,708
1842,489,448
1843,489,862
1844,489,1115
1845,489,356
1846,489,20
1847,489,379
1848,489,538
1849,489,915
1850,489,716
1851,489,246
1852,489,42
1853,489,1005
1854,489,366
1855,489,895
1856,489,378
1857,489,397
1858,489,93
1859,489,521
1860,489,95
1861,489,765
1862,489,239
1863,489,884
1864,489,742
1865,489,773
1866,489,908
1867,489,1008
1868,489,618
1869,489,408
1870,489,198
1871,489,1068
1872,489,98
1873,489,1102
1874,489,199
1875,489,697
1876,489,433
1877,489,771
1878,489,497
1879,489,252
1880,489,509
1881,489,714
1882,489,989
1883,489,667
1884,489,690
1885,489,812
1886,489,883
1887,489,572
1888,489,1083
1889,489,487
1890,489,103
1891,489,793
1892,489,843
1893,489,338
1894,489,869
1895,489,743
1896,489,84
1897,489,159
1898,489,755
1899,489,1011
1900,489,207
1901,489,280
1902,489,357
1903,489,1027
1904,489,10
1905,489,1079
1906,489,770
1907,489,544
1908,489,833
1909,489,1030
1910,489,948
1911,489,1
1912,489,568
1913,489,844
1914,489,961
1915,489,845
1916,489,219
1917,489,691
1918,489,860
1919,489,669
1920,489,1029
1921,489,157
1922,489,1062
1923,489,59
1924,489,85
1925,489,955
1926,489,602
1927,489,69
1928,489,180
1929,489,493
1930,489,5
1931,489,1077
1932,489,799
1933,489,932
1934,489,88
1935,489,289
1936,489,60
1937,489,702
1938,489,876
1939,489,758
1940,489,387
1941,489,983
1942,410,1086
1943,410,344
1944,410,309
1945,410,281
1946,410,187
1947,410,232
1948,410,951
1949,410,763
1950,410,726
1951,644,187
1952,644,81
1953,644,602
1954,644,975
1955,644,962
1956,644,363
1957,644,712
1958,644,462
1959,644,313
1960,644,630
1961,644,670
1962,644,1077
1963,644,996
1964,644,546
1965,644,799
1966,644,726
1967,644,1029
1968,644,75
1969,644,833
1970,644,296
1971,644,550
1972,644,121
1973,644,366
1974,644,691
1975,644,1106
1976,644,575
1977,644,932
1978,644,1063
1979,644,978
1980,644,473
1981,644,259
1982,644,41
1983,644,397
1984,644,820
1985,644,708
1986,644,491
1987,644,814
1988,644,608
1989,644,934
1990,644,322
1991,644,210
1992,644,888
1993,644,123
1994,644,480
1995,644,1102
1996,644,438
1997,644,134
1998,644,395
1999,644,112
2000,644,186
2001,644,247
2002,644,431
2003,644,1
2004,644,1039
2005,644,191
2006,644,634
2007,644,460
2008,644,776
2009,644,440
2010,644,343
2011,644,677
2012,644,42
2013,644,521
2014,644,239
2015,644,912
2016,644,617
2017,644,878
2018,644,672
2019,644,1010
2020,644,24
2021,644,331
2022,644,931
2023,644,423
2024,644,307
2025,644,551
2026,644,565
2027,644,737
2028,644,424
2029,644,377
2030,644,639
2031,644,157
2032,644,635
2033,644,513
2034,644,285
2035,644,66
2036,644,922
2037,644,585
2038,644,774
2039,644,880
2040,644,986
2041,644,674
2042,644,835
2043,644,554
2044,644,885
2045,644,539
2046,644,142
2047,644,180
2048,644,399
2049,644,1028
2050,644,765
2051,644,1001
2052,644,163
2053,644,130
2054,644,11
2055,644,25
2056,644,732
2057,644,243
2058,644,494
2059,644,334
2060,644,378
2061,644,132
2062,644,248
2063,644,837
2064,644,110
2065,644,1033
2066,644,439
2067,644,646
2068,644,612
2069,644,862
2070,644,911
2071,644,485
2072,644,97
2073,644,5
2074,644,1070
2075,644,13
2076,644,893
2077,644,860
2078,644,323
2079,644,78
2080,644,189
2081,644,1111
2082,644,843
2083,644,309
2084,644,1024
2085,644,761
2086,644,1037
2087,644,859
2088,644,452
2089,644,1066
2090,644,910
2091,644,624
2092,644,584
2093,644,640
2094,644,124
2095,644,221
2096,644,336
2097,644,1011
2098,644,233
2099,644,663
2100,644,231
2101,644,71
2102,644,270
2103,644,443
2104,644,260
2105,644,976
