,TF,Target
815,407,322
816,407,78
817,407,495
818,407,901
819,407,424
820,407,487
821,407,440
822,407,298
823,407,320
824,407,325
825,407,569
826,407,455
827,407,384
828,407,376
829,407,359
830,407,550
831,407,110
832,407,452
833,407,68
834,407,744
835,407,645
836,407,385
837,407,578
838,407,122
839,407,65
840,407,902
841,407,146
842,407,98
843,407,741
844,407,234
845,407,13
846,407,525
847,407,317
848,407,431
849,407,747
850,407,836
851,407,812
852,407,252
853,407,536
854,407,24
855,407,589
856,407,393
857,407,894
858,407,668
859,407,614
860,407,55
861,407,70
862,407,705
863,407,774
864,407,469
865,407,88
866,407,22
867,407,398
868,407,591
869,407,160
870,407,76
871,407,511
872,407,96
873,558,424
874,558,190
875,558,772
876,558,186
877,558,608
878,558,55
879,558,535
880,558,206
881,558,474
882,558,263
883,558,732
884,558,211
885,558,431
886,558,267
887,558,488
888,558,902
889,558,539
890,558,381
891,558,434
892,558,677
893,558,743
894,558,489
895,558,418
896,558,366
897,558,73
898,558,52
899,558,61
900,558,785
901,558,68
902,558,813
903,558,706
904,558,463
905,558,483
906,558,466
907,558,426
908,558,41
909,558,840
910,558,814
911,558,640
912,558,741
913,558,302
914,558,655
915,558,899
916,558,494
917,558,141
918,558,358
919,558,831
920,558,11
921,558,486
922,558,224
923,558,101
924,558,549
925,558,906
926,558,498
927,558,248
928,558,417
929,558,69
930,558,585
931,558,312
932,558,668
933,558,151
934,558,634
935,558,127
936,558,722
937,558,310
938,558,172
939,558,636
940,558,398
941,558,467
942,558,866
943,558,83
944,558,579
945,558,575
946,558,28
947,558,49
948,558,602
949,558,252
950,558,495
951,558,448
952,558,476
953,558,355
954,558,178
955,558,647
956,558,12
957,558,91
958,558,838
959,558,696
960,558,909
961,558,459
962,558,65
963,558,462
964,558,583
965,558,327
966,558,86
967,558,553
968,558,114
969,558,559
970,558,165
971,558,156
972,558,237
973,558,760
974,558,791
975,558,47
976,558,22
977,558,79
978,558,594
979,558,48
980,558,279
981,558,177
982,558,163
983,558,527
984,558,290
985,558,624
986,558,33
987,558,905
988,558,496
989,558,891
990,558,423
991,558,612
992,558,98
993,558,651
994,558,472
995,558,128
996,558,869
997,558,8
998,558,680
999,558,117
1000,558,143
1001,558,446
1002,558,255
1003,558,754
1004,558,757
1005,558,487
1006,558,672
1007,558,275
1008,558,227
1009,558,468
1010,558,76
1011,558,493
1012,558,146
1013,558,534
1014,558,167
1015,558,419
1016,558,580
1017,558,439
1018,558,673
1019,558,843
1020,558,874
1021,558,432
1022,558,405
1023,558,235
1024,558,403
1025,558,823
1026,558,239
1027,558,264
1028,558,480
1029,558,212
1030,558,737
1031,558,522
1032,558,606
1033,558,223
1034,558,413
1035,558,461
1036,558,232
1037,558,799
1038,558,0
1039,558,516
1040,558,115
1041,558,357
1042,558,777
1043,558,767
1044,558,586
1045,558,329
1046,558,175
1047,558,229
1048,558,592
1049,558,556
1050,558,605
1051,558,626
1052,558,276
1053,558,736
1054,558,908
1055,558,145
1056,558,781
1057,558,854
1058,558,856
1059,558,373
1060,558,652
1061,558,24
1062,558,822
1063,558,450
1064,558,376
1065,558,892
1066,558,78
1067,558,346
1068,558,456
1069,558,691
1070,558,641
1071,558,744
1072,558,306
1073,558,440
1074,558,465
1075,558,345
1076,558,591
1077,558,707
1078,558,485
1079,558,797
1080,558,848
1081,558,109
1082,558,716
1083,558,280
1084,558,390
1085,558,215
1086,558,136
1087,558,678
1088,558,122
1089,558,513
1090,558,896
1091,558,443
1092,558,359
1093,558,4
1094,558,671
1095,558,244
1096,558,144
1097,558,288
1098,558,806
1099,558,29
1100,558,287
1101,558,502
1102,558,330
1103,558,135
1104,558,565
1105,558,192
1106,558,323
1107,558,753
1108,558,131
1109,558,253
1110,558,855
1111,558,85
1112,558,380
1113,558,597
1114,558,666
1115,558,792
1116,558,97
1117,558,868
1118,558,540
1119,558,138
1120,558,447
1121,558,89
1122,558,460
1123,558,877
1124,558,643
1125,558,499
1126,558,395
1127,558,45
1128,558,786
1129,558,184
1130,558,492
1131,558,578
1132,558,84
1133,558,749
1134,558,415
1135,558,714
1136,558,92
1137,558,577
1138,558,102
1139,558,180
1140,558,250
1141,558,621
1142,558,401
1143,558,545
1144,558,298
1145,558,547
1146,558,720
1147,558,551
1148,558,519
1149,558,648
1150,558,834
1151,558,333
1152,558,763
1153,558,53
1154,558,728
1155,558,374
1156,558,828
1157,558,635
1158,558,860
1159,558,404
1160,558,607
1161,558,464
1162,558,681
1163,558,609
1164,584,322
1165,584,515
1166,584,846
1167,584,383
1168,584,901
1169,584,770
1170,584,166
1171,584,205
1172,584,50
1173,618,568
1174,618,449
1175,618,846
1176,618,722
1177,618,895
1178,618,322
1179,618,25
1180,618,879
1181,618,383
1182,618,45
1183,618,770
1184,618,679
1185,618,758
1186,618,515
1187,618,908
1188,618,372
1189,618,50
1190,618,97
1191,618,166
1192,618,32
1193,618,580
1194,618,287
1195,618,901
1196,618,774
1197,618,241
1198,618,211
1199,618,273
1200,618,482
1201,618,635
1202,618,190
1203,618,741
1204,618,570
1205,618,467
1206,618,143
1207,618,605
1208,618,494
1209,618,461
1210,618,205
1211,618,555
1212,618,872
1213,618,204
1214,618,715
1215,618,470
1216,618,24
1217,618,629
1218,618,644
1219,618,451
1220,618,781
1221,618,219
1222,618,538
1223,618,385
1224,618,184
1225,618,771
1226,618,450
1227,618,871
1228,618,284
1229,618,309
1230,618,903
1231,618,17
1232,618,857
1233,618,33
1234,618,11
1235,618,803
1236,618,140
1237,618,591
1238,618,596
1239,259,903
1240,259,901
1241,259,241
1242,259,65
1243,259,383
1244,259,385
1245,259,449
1246,259,675
1247,259,152
1248,259,645
1249,259,908
1250,259,124
1251,259,143
1252,259,515
1253,259,452
1254,259,287
1255,259,97
1256,259,387
1257,259,285
1258,259,770
1259,259,892
1260,259,578
1261,259,211
1262,259,432
1263,259,190
1264,259,98
1265,259,231
1266,259,461
1267,259,500
1268,259,601
1269,259,467
1270,259,513
1271,259,759
1272,259,891
1273,259,371
1274,259,630
1275,259,831
1276,259,631
1277,259,184
1278,259,440
1279,259,470
1280,259,466
1281,259,827
1282,259,138
1283,259,256
1284,515,385
1285,515,65
1286,515,908
1287,515,424
1288,515,903
1289,515,387
1290,515,901
1291,515,241
1292,515,383
1293,515,467
1294,515,97
1295,515,500
1296,515,892
1297,515,578
1298,515,461
1299,515,452
1300,515,558
1301,515,440
1302,515,630
1303,515,371
1304,515,184
1305,515,645
1306,187,658
1307,187,645
1308,187,160
1309,187,273
1310,175,624
1311,175,580
1312,175,212
1313,175,593
1314,175,445
1315,175,290
1316,175,575
1317,175,864
1318,175,83
1319,175,424
1320,175,693
1321,175,665
1322,175,901
1323,175,9
1324,175,620
1325,175,22
1326,175,263
1327,175,605
1328,175,468
1329,175,866
1330,175,504
1331,175,124
1332,175,396
1333,175,130
1334,175,716
1335,175,272
1336,175,707
1337,175,894
1338,175,151
1339,175,843
1340,175,65
1341,175,514
1342,175,114
1343,175,906
1344,175,592
1345,175,49
1346,175,244
1347,175,552
1348,175,836
1349,175,474
1350,175,61
1351,175,610
1352,175,24
1353,175,105
1354,175,251
1355,175,19
1356,175,791
1357,175,619
1358,175,188
1359,175,534
1360,175,241
1361,175,323
1362,175,480
1363,175,128
1364,175,320
1365,175,134
1366,175,811
1367,175,335
1368,175,204
1369,175,408
1370,175,115
1371,175,585
1372,175,632
1373,175,564
1374,175,834
1375,175,91
1376,175,511
1377,175,358
1378,175,127
1379,175,334
1380,175,192
1381,175,202
1382,175,460
1383,175,355
1384,175,770
1385,175,855
1386,175,359
1387,175,710
1388,175,185
1389,175,86
1390,175,395
1391,175,667
1392,175,258
1393,175,724
1394,175,224
1395,175,776
1396,175,732
1397,175,660
1398,175,483
1399,175,498
1400,175,842
1401,175,825
1402,175,418
1403,175,431
1404,175,434
1405,175,495
1406,175,537
1407,175,448
1408,175,221
1409,175,152
1410,175,69
1411,175,675
1412,175,166
1413,175,577
1414,175,684
1415,175,340
1416,175,52
1417,175,578
1418,175,547
1419,175,68
1420,175,546
1421,175,330
1422,175,215
1423,175,87
1424,175,456
1425,175,750
1426,175,190
1427,175,219
1428,175,640
1429,175,722
1430,175,549
1431,175,203
1432,175,581
1433,175,376
1434,175,856
1435,175,206
1436,175,618
1437,175,345
1438,175,101
1439,175,231
1440,175,294
1441,175,840
1442,175,644
1443,175,772
1444,175,760
1445,175,496
1446,175,375
1447,175,503
1448,175,540
1449,175,312
1450,175,102
1451,175,785
1452,175,32
1453,175,405
1454,175,859
1455,175,510
1456,175,7
1457,175,831
1458,175,532
1459,175,771
1460,175,344
1461,175,493
1462,175,661
1463,175,398
1464,175,388
1465,175,814
1466,175,664
1467,175,235
1468,175,315
1469,175,668
1470,175,462
1471,175,576
1472,175,155
1473,175,472
1474,175,73
1475,175,319
1476,175,368
1477,175,743
1478,175,723
1479,175,885
1480,175,446
1481,175,888
1482,175,0
1483,175,276
1484,175,494
1485,175,737
1486,175,302
1487,175,167
1488,175,143
1489,175,761
1490,175,899
1491,175,432
1492,175,553
1493,175,848
1494,175,179
1495,175,377
1496,175,443
1497,175,426
1498,175,655
1499,175,639
1500,175,280
1501,175,519
1502,175,333
1503,175,741
1504,175,548
1505,175,804
1506,175,694
1507,175,784
1508,175,858
1509,175,809
1510,175,451
1511,175,698
1512,175,248
1513,175,18
1514,175,892
1515,175,343
1516,175,636
1517,175,753
1518,175,122
1519,175,563
1520,175,417
1521,175,666
1522,175,736
1523,175,486
1524,175,497
1525,175,267
1526,175,889
1527,175,184
1528,175,586
1529,175,163
1530,175,590
1531,175,612
1532,175,647
1533,175,29
1534,175,117
1535,175,413
1536,175,41
1537,175,696
1538,175,566
1539,175,801
1540,175,747
1541,175,177
1542,175,766
1543,175,12
1544,175,104
1545,175,44
1546,175,509
1547,175,526
1548,175,211
1549,175,662
1550,175,558
1551,175,226
1552,175,905
1553,175,465
1554,175,527
1555,175,672
1556,175,442
1557,175,33
1558,175,669
1559,175,817
1560,175,209
1561,175,223
1562,175,174
1563,175,298
1564,175,336
1565,175,308
1566,175,165
1567,175,538
1568,175,282
1569,175,471
1570,175,522
1571,175,287
1572,175,501
1573,175,296
1574,175,569
1575,175,90
1576,175,719
1577,175,76
1578,175,463
1579,175,162
1580,175,589
1581,175,59
1582,175,909
1583,175,328
1584,175,79
1585,175,11
1586,175,822
1587,175,46
1588,175,230
1589,175,748
1590,175,154
1591,175,806
1592,175,567
1593,175,867
1594,175,64
1595,175,232
1596,175,795
1597,175,523
1598,175,121
1599,175,789
1600,175,191
1601,175,731
1602,175,733
1603,175,641
1604,175,288
1605,175,857
1606,175,440
1607,175,423
1608,175,81
1609,175,380
1610,175,763
1611,175,403
1612,175,869
1613,175,109
1614,175,603
1615,175,891
1616,175,293
1617,175,275
1618,175,841
1619,175,757
1620,175,371
1621,175,556
1622,175,373
1623,175,306
1624,175,455
1625,175,551
1626,175,95
1627,175,85
1628,175,678
1629,175,229
1630,175,236
1631,175,58
1632,175,626
1633,175,369
1634,175,596
1635,175,145
1636,175,565
1637,175,433
1638,175,71
1639,175,500
1640,175,438
1641,175,84
1642,175,160
1643,175,237
1644,175,136
1645,175,183
1646,175,849
1647,175,671
1648,175,374
1649,175,877
1650,175,749
1651,175,289
1652,175,93
1653,175,309
1654,175,410
1655,175,178
1656,175,339
1657,175,861
1658,175,560
1659,175,385
1660,175,692
1661,175,887
1662,175,742
1663,175,464
1664,175,62
1665,175,677
1666,175,349
1667,175,439
1668,516,97
1669,516,579
1670,516,312
1671,516,860
1672,516,766
1673,516,31
1674,516,341
1675,516,346
1676,516,117
1677,516,405
1678,516,906
1679,516,586
1680,516,381
1681,516,519
1682,516,333
1683,516,785
1684,516,377
1685,516,602
1686,516,253
1687,516,87
1688,516,810
1689,516,571
1690,516,535
1691,516,660
1692,516,905
1693,516,839
1694,516,707
1695,516,866
1696,516,406
1697,516,529
1698,516,365
1699,516,647
1700,516,290
1701,516,269
1702,516,453
1703,516,577
1704,516,22
1705,516,294
1706,516,664
1707,516,323
1708,516,831
1709,516,230
1710,516,708
1711,873,576
1712,873,322
1713,873,76
1714,873,158
1715,873,388
1716,873,504
1717,873,433
1718,873,583
1719,873,578
1720,873,597
1721,873,564
1722,873,20
1723,873,568
1724,873,155
1725,873,243
1726,873,355
1727,873,797
1728,873,680
1729,873,94
1730,873,498
1731,873,752
1732,873,671
1733,873,768
1734,873,408
1735,873,481
1736,873,553
1737,873,110
1738,873,468
1739,873,229
1740,873,33
1741,873,586
1742,882,424
1743,443,131
1744,443,787
1745,443,375
1746,443,1
1747,443,69
1748,443,31
1749,443,127
1750,443,753
1751,443,820
1752,443,368
1753,443,647
1754,443,839
1755,443,327
1756,443,831
1757,443,858
1758,443,564
1759,443,240
1760,443,151
1761,443,86
1762,443,668
1763,443,40
1764,443,674
1765,443,791
1766,443,132
1767,443,860
1768,443,457
1769,443,602
1770,443,330
1771,443,530
1772,443,843
1773,443,224
1774,443,624
1775,443,621
1776,443,384
1777,443,888
1778,443,184
1779,443,320
1780,443,424
1781,443,61
1782,443,451
1783,443,822
1784,443,892
1785,443,758
1786,443,344
1787,443,869
1788,443,346
1789,443,809
1790,443,859
1791,443,459
1792,443,303
1793,443,426
1794,443,906
1795,443,795
1796,443,750
1797,443,442
1798,443,813
1799,443,696
1800,443,448
1801,443,544
1802,443,732
1803,443,496
1804,443,52
1805,443,175
1806,443,97
1807,443,497
1808,443,589
1809,443,376
1810,443,193
1811,443,500
1812,443,47
1813,443,49
1814,443,766
1815,443,215
1816,443,673
1817,443,68
1818,443,83
1819,443,771
1820,443,814
1821,443,781
1822,443,586
1823,443,786
1824,443,838
1825,443,206
1826,443,276
1827,443,661
1828,443,192
1829,443,263
1830,443,188
1831,443,172
1832,443,179
1833,443,310
1834,443,529
1835,443,841
1836,443,152
1837,443,468
1838,443,302
1839,443,312
1840,443,12
1841,443,154
1842,443,640
1843,443,580
1844,443,730
1845,443,165
1846,443,19
1847,443,546
1848,443,381
1849,443,660
1850,443,819
1851,443,568
1852,443,377
1853,443,73
1854,443,8
1855,443,65
1856,443,79
1857,443,208
1858,443,156
1859,443,251
1860,443,253
1861,443,358
1862,443,334
1863,443,87
1864,443,329
1865,443,45
1866,443,244
1867,443,204
1868,443,894
1869,443,160
1870,443,885
1871,443,55
1872,443,800
1873,443,269
1874,443,11
1875,443,823
1876,443,294
1877,443,626
1878,443,866
1879,443,785
1880,443,406
1881,443,902
1882,443,355
1883,443,707
1884,443,574
1885,443,336
1886,443,398
1887,443,440
1888,443,856
1889,443,53
1890,443,519
1891,443,333
1892,443,846
1893,443,485
1894,443,504
1895,443,641
1896,443,577
1897,443,671
1898,443,458
1899,443,550
1900,443,136
1901,443,190
1902,443,905
1903,443,672
1904,443,849
1905,443,22
1906,443,56
1907,443,639
1908,443,503
1909,443,804
1910,443,690
1911,443,565
1912,443,94
1913,443,30
1914,443,138
1915,443,429
1916,443,257
1917,443,161
1918,443,325
1919,62,110
1920,62,138
1921,62,76
1922,62,433
1923,62,481
1924,62,374
1925,62,184
1926,62,388
1927,62,744
1928,62,578
1929,62,168
1930,62,316
1931,62,507
1932,62,385
1933,62,376
1934,62,717
1935,62,424
1936,62,576
1937,62,33
1938,62,467
1939,62,503
1940,62,727
1941,62,865
1942,62,755
1943,62,119
1944,62,164
1945,62,238
1946,62,43
1947,62,410
1948,62,715
1949,62,231
1950,62,285
1951,62,322
1952,62,7
1953,62,553
1954,62,41
1955,62,672
1956,62,558
1957,62,211
1958,62,288
1959,62,312
1960,62,548
1961,62,547
1962,62,841
1963,62,874
1964,62,597
1965,62,561
1966,62,894
1967,62,770
1968,62,644
1969,62,872
1970,62,445
1971,62,852
1972,62,516
1973,62,450
1974,62,411
1975,62,789
1976,62,566
1977,62,165
1978,62,675
1979,62,269
1980,62,65
1981,62,579
1982,62,190
1983,62,608
1984,62,815
1985,62,498
1986,62,757
1987,62,151
1988,62,564
1989,62,827
1990,62,494
1991,62,127
1992,62,86
1993,62,251
1994,62,68
1995,62,465
1996,62,732
1997,62,680
1998,62,111
1999,62,748
2000,62,902
2001,62,248
2002,62,504
2003,62,328
2004,62,384
2005,62,130
2006,62,761
2007,62,471
2008,62,641
2009,62,95
2010,62,668
2011,62,599
2012,62,104
2013,62,24
2014,62,661
2015,62,508
2016,62,496
2017,62,687
2018,62,735
2019,62,813
2020,62,210
2021,62,237
2022,62,804
2023,62,156
2024,62,519
2025,62,333
2026,62,263
2027,62,327
2028,62,414
2029,62,800
2030,62,310
2031,62,55
2032,62,25
2033,62,73
2034,62,306
2035,62,426
2036,62,152
2037,62,722
2038,62,117
2039,62,632
2040,62,812
2041,62,329
2042,62,602
2043,62,634
2044,62,159
2045,62,791
2046,62,585
2047,62,539
2048,62,468
2049,62,764
2050,62,707
2051,62,805
2052,62,9
2053,62,398
2054,62,345
2055,62,655
2056,62,267
2057,62,346
2058,62,330
2059,62,180
2060,62,883
2061,62,192
2062,62,82
2063,62,193
2064,62,96
2065,62,114
2066,62,495
2067,62,730
2068,62,71
2069,62,589
2070,62,624
2071,62,603
2072,62,647
2073,62,701
2074,62,444
2075,62,224
2076,62,621
2077,62,505
2078,62,442
2079,62,115
2080,62,221
2081,62,856
2082,62,891
2083,62,671
2084,62,900
2085,62,719
2086,62,546
2087,62,489
2088,62,61
2089,62,758
2090,62,186
2091,62,443
2092,62,239
2093,62,91
2094,62,859
2095,62,590
2096,62,534
2097,62,629
2098,62,527
2099,62,64
2100,62,83
2101,62,537
2102,62,743
2103,62,106
2104,62,723
2105,62,35
2106,62,258
2107,62,204
2108,62,375
2109,62,511
2110,62,787
2111,62,236
2112,62,276
2113,62,610
2114,62,446
2115,62,402
2116,62,480
2117,62,46
2118,62,16
2119,62,52
2120,62,673
2121,62,49
2122,62,387
2123,62,821
2124,62,811
2125,62,226
2126,62,12
2127,62,134
2128,62,696
2129,62,817
2130,62,742
2131,62,343
2132,62,848
2133,62,454
2134,62,417
2135,62,592
2136,62,652
2137,62,167
2138,62,716
2139,62,906
